,candidate_id,womens_rights_count,womens_rights_average_favorites,womens_rights_sum_favorites,womens_rights_average_retweets,womens_rights_sum_retweets,familycare_count,familycare_average_favorites,familycare_sum_favorites,familycare_average_retweets,familycare_sum_retweets,education_count,education_average_favorites,education_sum_favorites,education_average_retweets,education_sum_retweets,healthcare_count,healthcare_average_favorites,healthcare_sum_favorites,healthcare_average_retweets,healthcare_sum_retweets,military_count,military_average_favorites,military_sum_favorites,military_average_retweets,military_sum_retweets,economics_count,economics_average_favorites,economics_sum_favorites,economics_average_retweets,economics_sum_retweets,foreign_affairs_count,foreign_affairs_average_favorites,foreign_affairs_sum_favorites,foreign_affairs_average_retweets,foreign_affairs_sum_retweets,policing_count,policing_average_favorites,policing_sum_favorites,policing_average_retweets,policing_sum_retweets,covid_count,covid_average_favorites,covid_sum_favorites,covid_average_retweets,covid_sum_retweets,total_candidate_favorites,total_candidate_retweets,mean_candidate_favorites,mean_candidate_retweets,total_tweets,party,gender,masculine_count,feminine_count,masculine_total_engagement,feminine_total_engagement,masculine_average_engagement,feminine_average_engagement
377,558.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,4.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.8,29.0,4.4,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,300,296,4.3478260869565215,4.2898550724637685,69,Republican Party,Male,5.0,2.0,51.0,15.0,10.2,7.5
378,559.0,1.0,0.0,0.0,0.0,0.0,3.0,8.333333333333334,25.0,2.3333333333333335,7.0,1.0,2.0,2.0,3.0,3.0,3.0,4.666666666666667,14.0,3.3333333333333335,10.0,0.0,0.0,0.0,0.0,0.0,4.0,180.75,723.0,36.5,146.0,0.0,0.0,0.0,0.0,0.0,4.0,7.5,30.0,2.75,11.0,2.0,1.0,2.0,0.5,1.0,12612,6232,46.1978021978022,22.82783882783883,273,Republican Party,Male,8.0,8.0,910.0,61.0,113.75,7.625
379,562.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,35,0.9069767441860465,0.813953488372093,43,Republican Party,Female,1.0,3.0,0.0,0.0,0.0,0.0
380,563.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,28.0,9.0,9.0,1.0,7.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.333333333333333,16.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700,236,7.954545454545454,2.6818181818181817,88,Republican Party,Male,3.0,2.0,19.0,48.0,6.333333333333333,24.0
381,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,44,1.0666666666666667,0.7333333333333333,60,Republican Party,Male,1.0,1.0,0.0,0.0,0.0,0.0
382,565.0,0.0,0.0,0.0,0.0,0.0,7.0,6.428571428571429,45.0,1.7142857142857142,12.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,35.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,3.6666666666666665,22.0,0.8333333333333334,5.0,0.0,0.0,0.0,0.0,0.0,5.0,8.6,43.0,3.4,17.0,7.0,8.285714285714286,58.0,1.7142857142857142,12.0,3567,816,10.076271186440678,2.305084745762712,354,Republican Party,Female,11.0,12.0,87.0,97.0,7.909090909090909,8.083333333333334
383,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,20,0.946236559139785,0.21505376344086022,93,Green Party,Male,0.0,3.0,0.0,2.0,,0.6666666666666666
384,571.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,7.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551,117,19.678571428571427,4.178571428571429,28,Campaign website,Male,2.0,1.0,12.0,4.0,6.0,4.0
385,573.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,24.0,2.0,8.0,9.0,5.222222222222222,47.0,1.8888888888888888,17.0,15.0,5.666666666666667,85.0,2.7333333333333334,41.0,5.0,4.2,21.0,1.2,6.0,18.0,3.7222222222222223,67.0,1.9444444444444444,35.0,2.0,5.5,11.0,2.0,4.0,2.0,3.5,7.0,2.0,4.0,4.0,3.75,15.0,1.5,6.0,5270,2047,6.916010498687664,2.6863517060367452,762,Democratic Party,Male,27.0,28.0,155.0,222.0,5.7407407407407405,7.928571428571429
386,574.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,106,12,1.7377049180327868,0.19672131147540983,61,Republican Party,Male,1.0,2.0,0.0,1.0,0.0,0.5
387,575.0,3.0,2.3333333333333335,7.0,0.6666666666666666,2.0,4.0,8.75,35.0,2.0,8.0,6.0,4.666666666666667,28.0,1.3333333333333333,8.0,6.0,4.5,27.0,0.5,3.0,2.0,5.0,10.0,2.0,4.0,4.0,12.0,48.0,3.75,15.0,0.0,0.0,0.0,0.0,0.0,7.0,10.714285714285714,75.0,3.857142857142857,27.0,3.0,17.0,51.0,7.666666666666667,23.0,9421,2635,13.458571428571428,3.7642857142857142,700,Democratic Party,Female,13.0,19.0,179.0,118.0,13.76923076923077,6.2105263157894735
388,576.0,2.0,334.5,669.0,32.0,64.0,10.0,415.5,4155.0,53.0,530.0,2.0,18.0,36.0,6.5,13.0,6.0,457.0,2742.0,73.5,441.0,1.0,170.0,170.0,46.0,46.0,7.0,482.14285714285717,3375.0,113.57142857142857,795.0,1.0,418.0,418.0,55.0,55.0,1.0,526.0,526.0,117.0,117.0,3.0,184.33333333333334,553.0,33.333333333333336,100.0,161813,32759,342.09936575052853,69.25792811839324,473,Democratic Party,Male,10.0,20.0,5502.0,8650.0,550.2,432.5
389,577.0,2.0,9.5,19.0,0.5,1.0,7.0,17.571428571428573,123.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1.0,1.0,3.0,10.0,30.0,2.3333333333333335,7.0,11.0,28.454545454545453,313.0,6.818181818181818,75.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,6.0,6.0,2.0,12.5,25.0,4.0,8.0,6207,1831,16.59625668449198,4.89572192513369,374,Republican Party,Male,15.0,10.0,447.0,185.0,29.8,18.5
390,578.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,303,10.612903225806452,4.887096774193548,62,Republican Party,Male,2.0,1.0,3.0,11.0,1.5,11.0
391,582.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,0.12222222222222222,0.011111111111111112,90,Campaign website,Male,2.0,3.0,0.0,0.0,0.0,0.0
392,586.0,3.0,3.3333333333333335,10.0,1.3333333333333333,4.0,0.0,0.0,0.0,0.0,0.0,10.0,12.1,121.0,3.4,34.0,9.0,10.444444444444445,94.0,3.888888888888889,35.0,4.0,14.75,59.0,2.75,11.0,16.0,21.375,342.0,5.875,94.0,0.0,0.0,0.0,0.0,0.0,2.0,38.5,77.0,9.5,19.0,4.0,9.25,37.0,3.25,13.0,17830,8496,46.675392670157066,22.240837696335078,382,Republican Party,Male,22.0,22.0,602.0,298.0,27.363636363636363,13.545454545454545
393,588.0,3.0,1.6666666666666667,5.0,0.6666666666666666,2.0,3.0,13.0,39.0,2.3333333333333335,7.0,8.0,10.875,87.0,2.0,16.0,1.0,108.0,108.0,25.0,25.0,3.0,10.666666666666666,32.0,4.666666666666667,14.0,10.0,10.4,104.0,2.7,27.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,53.0,9.0,9.0,4.0,8.5,34.0,3.25,13.0,5323,1514,14.543715846994536,4.136612021857924,366,Republican Party,Male,14.0,15.0,239.0,289.0,17.071428571428573,19.266666666666666
394,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0.03289473684210526,0.019736842105263157,152,Libertarian Party,Male,3.0,4.0,0.0,0.0,0.0,0.0
395,593.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.95,19.0,0.65,13.0,3.0,0.6666666666666666,2.0,0.3333333333333333,1.0,9.0,1.1111111111111112,10.0,0.2222222222222222,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6666666666666666,2.0,0.3333333333333333,1.0,2.0,0.5,1.0,0.0,0.0,534,205,1.8225255972696246,0.6996587030716723,293,Democratic Party,Male,15.0,22.0,18.0,32.0,1.2,1.4545454545454546
396,594.0,3.0,30.0,90.0,8.0,24.0,2.0,21.5,43.0,8.0,16.0,6.0,17.166666666666668,103.0,4.833333333333333,29.0,19.0,20.68421052631579,393.0,6.421052631578948,122.0,4.0,31.75,127.0,9.0,36.0,8.0,41.625,333.0,15.75,126.0,0.0,0.0,0.0,0.0,0.0,6.0,40.833333333333336,245.0,8.0,48.0,3.0,40.666666666666664,122.0,9.666666666666666,29.0,21587,7584,30.971305595408896,10.880918220946915,697,Democratic Party,Female,18.0,30.0,915.0,820.0,50.833333333333336,27.333333333333332
397,595.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.25,5.0,0.0,0.0,19.0,1.8421052631578947,35.0,0.8947368421052632,17.0,3.0,1.0,3.0,0.3333333333333333,1.0,5.0,0.6,3.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.8,9.0,0.4,2.0,2.0,1.0,2.0,0.0,0.0,604,158,1.8247734138972809,0.4773413897280967,331,Democratic Party,Male,13.0,24.0,19.0,59.0,1.4615384615384615,2.4583333333333335
398,596.0,6.0,24.333333333333332,146.0,11.166666666666666,67.0,5.0,15.0,75.0,4.6,23.0,24.0,7.791666666666667,187.0,3.25,78.0,46.0,14.021739130434783,645.0,6.130434782608695,282.0,5.0,5.6,28.0,2.2,11.0,26.0,9.346153846153847,243.0,4.115384615384615,107.0,0.0,0.0,0.0,0.0,0.0,3.0,13.666666666666666,41.0,3.6666666666666665,11.0,12.0,18.666666666666668,224.0,4.416666666666667,53.0,23584,9887,15.902899527983816,6.666891436277815,1483,Democratic Party,Female,34.0,81.0,441.0,1503.0,12.970588235294118,18.555555555555557
399,597.0,8.0,102.25,818.0,23.125,185.0,0.0,0.0,0.0,0.0,0.0,3.0,61.0,183.0,15.0,45.0,12.0,37.666666666666664,452.0,10.25,123.0,1.0,13.0,13.0,3.0,3.0,5.0,44.4,222.0,10.6,53.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,5.0,5.0,8.0,41.5,332.0,11.25,90.0,15670,4335,37.220902612826606,10.296912114014251,421,Democratic Party,Male,7.0,23.0,312.0,1806.0,44.57142857142857,78.52173913043478
400,600.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,12.0,1.0,12.0,0.16666666666666666,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.3333333333333333,4.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,597,97,2.0801393728222997,0.33797909407665505,287,Democratic Party,Male,5.0,16.0,8.0,20.0,1.6,1.25
401,601.0,0.0,0.0,0.0,0.0,0.0,3.0,8.666666666666666,26.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,16.2,81.0,7.4,37.0,2.0,6.0,12.0,1.5,3.0,18.0,5.222222222222222,94.0,2.111111111111111,38.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,54.0,3.2222222222222223,29.0,8.0,158.75,1270.0,37.875,303.0,4697,1578,14.58695652173913,4.900621118012422,322,Democratic Party,Male,29.0,8.0,230.0,156.0,7.931034482758621,19.5
402,602.0,0.0,0.0,0.0,0.0,0.0,4.0,0.75,3.0,0.25,1.0,1.0,2.0,2.0,1.0,1.0,8.0,2.125,17.0,0.75,6.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,40,0.7105263157894737,0.21052631578947367,190,Democratic Party,Male,6.0,13.0,2.0,30.0,0.3333333333333333,2.3076923076923075
403,604.0,3.0,33.333333333333336,100.0,5.666666666666667,17.0,7.0,20.428571428571427,143.0,3.4285714285714284,24.0,8.0,206.25,1650.0,54.125,433.0,28.0,33.857142857142854,948.0,8.357142857142858,234.0,1.0,2.0,2.0,2.0,2.0,18.0,15.055555555555555,271.0,5.111111111111111,92.0,0.0,0.0,0.0,0.0,0.0,5.0,21.8,109.0,7.0,35.0,34.0,32.411764705882355,1102.0,6.352941176470588,216.0,13383,3674,23.1139896373057,6.3454231433506045,579,Democratic Party,Male,24.0,46.0,511.0,3549.0,21.291666666666668,77.15217391304348
404,605.0,5.0,3.2,16.0,0.2,1.0,9.0,5.444444444444445,49.0,2.3333333333333335,21.0,5.0,7.8,39.0,2.8,14.0,12.0,3.0,36.0,2.25,27.0,23.0,6.869565217391305,158.0,2.9130434782608696,67.0,39.0,2.8974358974358974,113.0,1.1282051282051282,44.0,1.0,3.0,3.0,0.0,0.0,7.0,3.0,21.0,1.1428571428571428,8.0,5.0,0.4,2.0,0.0,0.0,5059,1913,4.160361842105263,1.5731907894736843,1216,Democratic Party,Male,70.0,31.0,414.0,203.0,5.914285714285715,6.548387096774194
405,606.0,2.0,61.5,123.0,10.0,20.0,3.0,31.0,93.0,5.333333333333333,16.0,4.0,21.0,84.0,2.5,10.0,3.0,43.0,129.0,16.0,48.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,78.0,2.6666666666666665,8.0,0.0,0.0,0.0,0.0,0.0,3.0,73.33333333333333,220.0,20.0,60.0,1.0,14.0,14.0,5.0,5.0,8975,1897,46.989528795811516,9.93193717277487,191,Democratic Party,Female,6.0,12.0,366.0,523.0,61.0,43.583333333333336
406,607.0,0.0,0.0,0.0,0.0,0.0,3.0,1.6666666666666667,5.0,1.3333333333333333,4.0,1.0,6.0,6.0,2.0,2.0,6.0,1.3333333333333333,8.0,0.5,3.0,2.0,4.5,9.0,3.5,7.0,19.0,3.8421052631578947,73.0,0.8421052631578947,16.0,2.0,2.0,4.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.8888888888888888,17.0,0.7777777777777778,7.0,948,315,2.6333333333333333,0.875,360,Democratic Party,Male,24.0,10.0,110.0,28.0,4.583333333333333,2.8
407,608.0,1.0,39.0,39.0,21.0,21.0,9.0,41.44444444444444,373.0,11.11111111111111,100.0,4.0,17.75,71.0,3.75,15.0,7.0,17.428571428571427,122.0,6.285714285714286,44.0,0.0,0.0,0.0,0.0,0.0,15.0,38.733333333333334,581.0,14.933333333333334,224.0,0.0,0.0,0.0,0.0,0.0,5.0,20.8,104.0,5.4,27.0,16.0,41.8125,669.0,8.9375,143.0,36590,7219,56.993769470404985,11.244548286604362,642,Democratic Party,Male,20.0,21.0,936.0,785.0,46.8,37.38095238095238
408,609.0,1.0,13.0,13.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,36.0,11.0,11.0,1.0,11.0,11.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.5,25.0,5.0,10.0,2.0,8.0,16.0,3.0,6.0,2029,484,17.643478260869564,4.208695652173913,115,Democratic Party,Male,2.0,3.0,35.0,81.0,17.5,27.0
409,611.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,33,1.2777777777777777,0.4583333333333333,72,Democratic Party,Male,0.0,1.0,0.0,2.0,,2.0
410,612.0,7.0,15.0,105.0,6.571428571428571,46.0,22.0,431.04545454545456,9483.0,43.54545454545455,958.0,5.0,7.8,39.0,3.0,15.0,43.0,17.953488372093023,772.0,8.023255813953488,345.0,2.0,16.5,33.0,5.5,11.0,22.0,12.727272727272727,280.0,5.909090909090909,130.0,1.0,63.0,63.0,29.0,29.0,9.0,130.66666666666666,1176.0,59.44444444444444,535.0,11.0,6.181818181818182,68.0,4.909090909090909,54.0,42144,13347,34.800990916597854,11.021469859620149,1211,Democratic Party,Female,34.0,77.0,2257.0,11763.0,66.38235294117646,152.76623376623377
411,613.0,3.0,3.6666666666666665,11.0,1.6666666666666667,5.0,3.0,2.3333333333333335,7.0,1.6666666666666667,5.0,5.0,1.8,9.0,1.0,5.0,11.0,2.727272727272727,30.0,1.9090909090909092,21.0,4.0,2.25,9.0,1.25,5.0,9.0,1.4444444444444444,13.0,1.5555555555555556,14.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,6.0,1.5,3.0,15.0,2.933333333333333,44.0,1.2666666666666666,19.0,1060,554,3.1736526946107784,1.658682634730539,334,Democratic Party,Male,16.0,22.0,51.0,93.0,3.1875,4.2272727272727275
412,614.0,2.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.25,42.0,1.375,11.0,8.0,5.125,41.0,1.0,8.0,7.0,3.4285714285714284,24.0,0.5714285714285714,4.0,1.0,9.0,9.0,0.0,0.0,1.0,13.0,13.0,2.0,2.0,4.0,3.75,15.0,0.5,2.0,493,101,4.177966101694915,0.8559322033898306,118,Democratic Party,Male,17.0,10.0,101.0,56.0,5.9411764705882355,5.6
413,616.0,3.0,6.333333333333333,19.0,3.0,9.0,10.0,8.3,83.0,2.9,29.0,25.0,11.28,282.0,3.8,95.0,24.0,7.125,171.0,2.5,60.0,2.0,2.5,5.0,1.0,2.0,20.0,5.05,101.0,1.6,32.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,2.1666666666666665,13.0,1.3333333333333333,8.0,37287,26301,35.95660559305689,25.3625843780135,1037,Democratic Party,Male,23.0,62.0,146.0,748.0,6.3478260869565215,12.064516129032258
414,617.0,1.0,58.0,58.0,4.0,4.0,2.0,59.5,119.0,7.5,15.0,5.0,60.0,300.0,11.4,57.0,34.0,35.05882352941177,1192.0,12.529411764705882,426.0,3.0,25.0,75.0,6.0,18.0,10.0,35.2,352.0,12.8,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,49.75,199.0,21.5,86.0,22645,6799,51.46590909090909,15.452272727272728,440,Democratic Party,Female,13.0,42.0,573.0,2171.0,44.07692307692308,51.69047619047619
415,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4,0.5833333333333334,0.3333333333333333,12,Democratic Party,Male,1.0,2.0,0.0,2.0,0.0,1.0
416,619.0,2.0,181.0,362.0,35.0,70.0,5.0,202.4,1012.0,22.4,112.0,7.0,102.85714285714286,720.0,27.142857142857142,190.0,16.0,167.375,2678.0,34.3125,549.0,1.0,400.0,400.0,93.0,93.0,45.0,99.04444444444445,4457.0,16.466666666666665,741.0,1.0,103.0,103.0,23.0,23.0,6.0,46.333333333333336,278.0,10.666666666666666,64.0,4.0,79.25,317.0,13.5,54.0,44310,8487,79.98194945848375,15.319494584837544,554,Democratic Party,Female,53.0,30.0,6159.0,5693.0,116.20754716981132,189.76666666666668
417,620.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,14,1.3478260869565217,0.2028985507246377,69,Democratic Party,Female,1.0,2.0,1.0,0.0,1.0,0.0
418,621.0,4.0,41.5,166.0,10.5,42.0,3.0,27.333333333333332,82.0,10.0,30.0,6.0,15.0,90.0,4.833333333333333,29.0,8.0,11.625,93.0,4.875,39.0,3.0,17.666666666666668,53.0,9.333333333333334,28.0,2.0,11.0,22.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,36.666666666666664,330.0,8.88888888888889,80.0,13.0,46.15384615384615,600.0,9.846153846153847,128.0,17961,5681,31.455341506129596,9.949211908931698,571,Democratic Party,Male,14.0,21.0,519.0,571.0,37.07142857142857,27.19047619047619
419,622.0,1.0,0.0,0.0,0.0,0.0,3.0,70.66666666666667,212.0,16.333333333333332,49.0,1.0,22.0,22.0,5.0,5.0,15.0,15.666666666666666,235.0,5.066666666666666,76.0,3.0,53.0,159.0,21.0,63.0,6.0,10.5,63.0,5.166666666666667,31.0,1.0,18.0,18.0,6.0,6.0,12.0,75.41666666666667,905.0,22.583333333333332,271.0,10.0,14.5,145.0,6.7,67.0,43113,12252,59.30261348005502,16.852819807427785,727,Democratic Party,Male,22.0,20.0,1516.0,599.0,68.9090909090909,29.95
420,623.0,9.0,23.555555555555557,212.0,7.333333333333333,66.0,6.0,55.5,333.0,14.5,87.0,4.0,5.5,22.0,3.0,12.0,22.0,14.772727272727273,325.0,11.545454545454545,254.0,2.0,3.5,7.0,3.5,7.0,18.0,15.5,279.0,5.055555555555555,91.0,1.0,12.0,12.0,4.0,4.0,3.0,6.333333333333333,19.0,4.0,12.0,13.0,10.615384615384615,138.0,5.076923076923077,66.0,28242,9447,47.30653266331658,15.824120603015075,597,Democratic Party,Female,24.0,41.0,431.0,1311.0,17.958333333333332,31.975609756097562
421,624.0,1.0,1.0,1.0,0.0,0.0,2.0,5.5,11.0,0.5,1.0,4.0,2.5,10.0,0.0,0.0,9.0,3.888888888888889,35.0,0.5555555555555556,5.0,1.0,2.0,2.0,0.0,0.0,2.0,3.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.5,10.0,0.25,1.0,1381,361,4.542763157894737,1.1875,304,Democratic Party,Female,4.0,16.0,9.0,63.0,2.25,3.9375
422,625.0,4.0,8.25,33.0,2.25,9.0,14.0,13.214285714285714,185.0,4.071428571428571,57.0,7.0,10.285714285714286,72.0,2.0,14.0,30.0,15.666666666666666,470.0,7.266666666666667,218.0,3.0,12.666666666666666,38.0,2.3333333333333335,7.0,19.0,11.157894736842104,212.0,4.2105263157894735,80.0,2.0,2.5,5.0,0.0,0.0,7.0,20.428571428571427,143.0,6.0,42.0,24.0,17.791666666666668,427.0,7.125,171.0,10808,3222,15.964549483013293,4.759231905465288,677,Democratic Party,Male,31.0,55.0,527.0,1058.0,17.0,19.236363636363638
423,627.0,19.0,940.3157894736842,17866.0,167.78947368421052,3188.0,5.0,139.6,698.0,41.4,207.0,22.0,80.04545454545455,1761.0,23.681818181818183,521.0,38.0,482.60526315789474,18339.0,119.28947368421052,4533.0,2.0,74.5,149.0,14.5,29.0,10.0,198.8,1988.0,49.3,493.0,0.0,0.0,0.0,0.0,0.0,4.0,458.5,1834.0,94.75,379.0,40.0,250.5,10020.0,68.875,2755.0,324250,73156,363.10190369540874,81.92161254199328,893,Democratic Party,Female,16.0,84.0,4872.0,47113.0,304.5,560.8690476190476
424,628.0,4.0,7.75,31.0,1.5,6.0,5.0,27.2,136.0,5.4,27.0,6.0,7.833333333333333,47.0,1.8333333333333333,11.0,26.0,16.46153846153846,428.0,3.3076923076923075,86.0,3.0,7.333333333333333,22.0,1.0,3.0,19.0,36.578947368421055,695.0,8.947368421052632,170.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,140.0,9.142857142857142,64.0,15.0,9.8,147.0,2.2666666666666666,34.0,20853,5128,32.89116719242902,8.088328075709779,634,Democratic Party,Female,29.0,41.0,1094.0,772.0,37.724137931034484,18.829268292682926
425,630.0,3.0,0.6666666666666666,2.0,0.3333333333333333,1.0,4.0,0.5,2.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.6666666666666666,2.0,0.3333333333333333,1.0,5.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.5,1.0,127,52,1.165137614678899,0.47706422018348627,109,Republican Party,Male,9.0,10.0,5.0,6.0,0.5555555555555556,0.6
426,631.0,2.0,11.5,23.0,3.0,6.0,4.0,28.5,114.0,7.5,30.0,12.0,15.0,180.0,3.3333333333333335,40.0,18.0,25.333333333333332,456.0,5.333333333333333,96.0,4.0,19.75,79.0,4.75,19.0,24.0,27.916666666666668,670.0,8.208333333333334,197.0,0.0,0.0,0.0,0.0,0.0,6.0,8.166666666666666,49.0,4.5,27.0,5.0,24.2,121.0,6.8,34.0,18496,5414,35.63776493256262,10.431599229287091,519,Republican Party,Male,34.0,36.0,1041.0,945.0,30.61764705882353,26.25
